"","HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
"148",0.497262823449594,0.791534381367113,0.649505122480681,0.452581201795994,0.170908593173953,0.526105218349893,0.419910415486178,0.517259614025201,0.544977764692166,0.44979329911035
"149",0.270112502252605,0.528889426555506,0.350518417187319,0.243794536842048,0.0931762984909602,0.259187617073512,0.251565519874163,0.214267001368562,0.271736828174797,0.174139532790792
"150",0.300920481676161,0.161586701345578,0.228479733479698,0.323904642844341,0.523437019354018,0.286841424010236,0.341275151683398,0.291528644373065,0.277656227699011,0.326053577217451
"151",0.546390552553441,0.7890402927623,0.530817138047978,0.519255029020116,0.252985225391865,0.412571287534027,0.646017810254316,0.212788721436417,0.429961144662705,0.157241145251402
"152",0.302301182448835,0.415518702648618,0.296177119519853,0.292372930420149,0.19929334435065,0.254630569004357,0.342379986257364,0.183292856090371,0.260596968540961,0.16021374261171
"153",0.649353270623226,0.430466332837294,0.607309369733315,0.672331113891563,0.837534489484067,0.68901995547237,0.634393464415165,0.767001957249346,0.677433509452728,0.806774963480332
"154",0.226416715930056,0.208963543833511,0.196108672531036,0.230505798413857,0.250248341309992,0.200686904989578,0.259065215326896,0.169481810709441,0.200030072275529,0.167828020102309
"155",0.534547280990966,0.661068579247365,0.547752287105563,0.520384665061403,0.386514092291837,0.493757400860382,0.559226577386781,0.415241829884116,0.501835065258501,0.378548771547542
"156",0.370176855484213,0.683422894513998,0.332727759741115,0.342967597406344,0.121292888995187,0.222634011533484,0.512911179729122,0.0764668058479562,0.237341162216086,0.0502436215764185
"157",0.581825332041522,0.58869561112194,0.554820249251631,0.583036720804025,0.576431096772676,0.549824230001124,0.614234192826804,0.501592966844406,0.55060212294361,0.492727702525239
